RUN,TR,CU,FNAM,PDAT,HWAH,w
1716,24,3,ZASP0002,1990028,4539,0.45
1717,24,3,ZASP0002,1991028,4727,0.45
1718,24,3,ZASP0002,1992028,1807,0.45
1719,24,3,ZASP0002,1993028,4853,0.45
1720,24,3,ZASP0002,1994028,3367,0.45
1721,24,3,ZASP0002,1995028,1734,0.45
1722,24,3,ZASP0002,1996028,4717,0.45
1723,24,3,ZASP0002,1997028,4457,0.45
1724,24,3,ZASP0002,1998028,3267,0.45
1725,24,3,ZASP0002,1999028,5438,0.45
1726,24,3,ZASP0002,2000028,4938,0.45
1727,24,3,ZASP0002,2001028,4636,0.45
1728,24,3,ZASP0002,2002028,1197,0.45
1729,24,3,ZASP0002,2003028,4402,0.45
1730,24,3,ZASP0002,2004028,4771,0.45
1731,24,3,ZASP0002,2005028,4949,0.45
1732,24,3,ZASP0002,2006028,4526,0.45
1733,24,3,ZASP0002,2007028,4669,0.45
1734,24,3,ZASP0002,2008028,3317,0.45
1735,24,3,ZASP0002,2009028,5092,0.45
1736,24,3,ZASP0002,2010028,5109,0.45
1737,25,4,ZASP0002,1979288,2137,0.45
1738,25,4,ZASP0002,1980288,0,0.45
1739,25,4,ZASP0002,1981288,0,0.45
1740,25,4,ZASP0002,1982288,1608,0.45
1741,25,4,ZASP0002,1983288,0,0.45
1742,25,4,ZASP0002,1984288,0,0.45
1743,25,4,ZASP0002,1985288,1690,0.45
1744,25,4,ZASP0002,1986288,2149,0.45
1745,25,4,ZASP0002,1987288,0,0.45
1746,25,4,ZASP0002,1988288,0,0.45
1747,25,4,ZASP0002,1989288,0,0.45
1748,25,4,ZASP0002,1990288,2022,0.45
1749,25,4,ZASP0002,1991288,1904,0.45
1750,25,4,ZASP0002,1992288,2966,0.45
1751,25,4,ZASP0002,1993288,0,0.45
1752,25,4,ZASP0002,1994288,0,0.45
1753,25,4,ZASP0002,1995288,0,0.45
1754,25,4,ZASP0002,1996288,2023,0.45
1755,25,4,ZASP0002,1997288,1706,0.45
1756,25,4,ZASP0002,1998288,2588,0.45
1757,25,4,ZASP0002,1999288,0,0.45
1758,25,4,ZASP0002,2000288,0,0.45
1759,25,4,ZASP0002,2001288,0,0.45
1760,25,4,ZASP0002,2002288,0,0.45
1761,25,4,ZASP0002,2003288,1562,0.45
1762,25,4,ZASP0002,2004288,0,0.45
1763,25,4,ZASP0002,2005288,3317,0.45
1764,25,4,ZASP0002,2006288,2145,0.45
1765,25,4,ZASP0002,2007288,2149,0.45
1766,25,4,ZASP0002,2008288,0,0.45
1767,25,4,ZASP0002,2009288,0,0.45
1768,26,4,ZASP0002,1979303,2655,0.45
1769,26,4,ZASP0002,1980303,0,0.45
1770,26,4,ZASP0002,1981303,966,0.45
1771,26,4,ZASP0002,1982303,1470,0.45
1772,26,4,ZASP0002,1983303,0,0.45
1773,26,4,ZASP0002,1984303,2714,0.45
1774,26,4,ZASP0002,1985303,1701,0.45
1775,26,4,ZASP0002,1986303,2297,0.45
1776,26,4,ZASP0002,1987303,1360,0.45
1777,26,4,ZASP0002,1988303,2580,0.45
1778,26,4,ZASP0002,1989303,0,0.45
1779,26,4,ZASP0002,1990303,2024,0.45
1780,26,4,ZASP0002,1991303,1906,0.45
1781,26,4,ZASP0002,1992303,2967,0.45
1782,26,4,ZASP0002,1993303,2828,0.45
1783,26,4,ZASP0002,1994303,0,0.45
1784,26,4,ZASP0002,1995303,2980,0.45
1785,26,4,ZASP0002,1996303,2026,0.45
1786,26,4,ZASP0002,1997303,1706,0.45
1787,26,4,ZASP0002,1998303,2564,0.45
1788,26,4,ZASP0002,1999303,2771,0.45
1789,26,4,ZASP0002,2000303,2707,0.45
1790,26,4,ZASP0002,2001303,2370,0.45
1791,26,4,ZASP0002,2002303,0,0.45
1792,26,4,ZASP0002,2003303,2344,0.45
1793,26,4,ZASP0002,2004303,2409,0.45
1794,26,4,ZASP0002,2005303,3312,0.45
1795,26,4,ZASP0002,2006303,2150,0.45
1796,26,4,ZASP0002,2007303,2104,0.45
1797,26,4,ZASP0002,2008303,0,0.45
1798,26,4,ZASP0002,2009303,3430,0.45
1799,27,4,ZASP0002,1979318,3235,0.45
1800,27,4,ZASP0002,1980318,2976,0.45
1801,27,4,ZASP0002,1981318,1007,0.45
1802,27,4,ZASP0002,1982318,1828,0.45
1803,27,4,ZASP0002,1983318,0,0.45
1804,27,4,ZASP0002,1984318,2792,0.45
1805,27,4,ZASP0002,1985318,3242,0.45
1806,27,4,ZASP0002,1986318,3216,0.45
1807,27,4,ZASP0002,1987318,1357,0.45
1808,27,4,ZASP0002,1988318,2495,0.45
1809,27,4,ZASP0002,1989318,2541,0.45
1810,27,4,ZASP0002,1990318,2259,0.45
1811,27,4,ZASP0002,1991318,1599,0.45
1812,27,4,ZASP0002,1992318,3532,0.45
1813,27,4,ZASP0002,1993318,2830,0.45
1814,27,4,ZASP0002,1994318,0,0.45
1815,27,4,ZASP0002,1995318,2997,0.45
1816,27,4,ZASP0002,1996318,2920,0.45
1817,27,4,ZASP0002,1997318,2550,0.45
1818,27,4,ZASP0002,1998318,3806,0.45
1819,27,4,ZASP0002,1999318,2704,0.45
1820,27,4,ZASP0002,2000318,2785,0.45
1821,27,4,ZASP0002,2001318,2344,0.45
1822,27,4,ZASP0002,2002318,0,0.45
1823,27,4,ZASP0002,2003318,2830,0.45
1824,27,4,ZASP0002,2004318,2835,0.45
1825,27,4,ZASP0002,2005318,3469,0.45
1826,27,4,ZASP0002,2006318,3404,0.45
1827,27,4,ZASP0002,2007318,2672,0.45
1828,27,4,ZASP0002,2008318,3113,0.45
1829,27,4,ZASP0002,2009318,3431,0.45
1830,28,4,ZASP0002,1979333,3859,0.45
1831,28,4,ZASP0002,1980333,3029,0.45
1832,28,4,ZASP0002,1981333,2868,0.45
1833,28,4,ZASP0002,1982333,2807,0.45
1834,28,4,ZASP0002,1983333,2352,0.45
1835,28,4,ZASP0002,1984333,3773,0.45
1836,28,4,ZASP0002,1985333,3796,0.45
1837,28,4,ZASP0002,1986333,3657,0.45
1838,28,4,ZASP0002,1987333,3273,0.45
1839,28,4,ZASP0002,1988333,2733,0.45
1840,28,4,ZASP0002,1989333,2760,0.45
1841,28,4,ZASP0002,1990333,3321,0.45
1842,28,4,ZASP0002,1991333,276,0.45
1843,28,4,ZASP0002,1992333,3786,0.45
1844,28,4,ZASP0002,1993333,2902,0.45
1845,28,4,ZASP0002,1994333,2075,0.45
1846,28,4,ZASP0002,1995333,3487,0.45
1847,28,4,ZASP0002,1996333,3725,0.45
1848,28,4,ZASP0002,1997333,3422,0.45
1849,28,4,ZASP0002,1998333,4682,0.45
1850,28,4,ZASP0002,1999333,3122,0.45
1851,28,4,ZASP0002,2000333,2706,0.45
1852,28,4,ZASP0002,2001333,2653,0.45
1853,28,4,ZASP0002,2002333,0,0.45
1854,28,4,ZASP0002,2003333,3693,0.45
1855,28,4,ZASP0002,2004333,3309,0.45
1856,28,4,ZASP0002,2005333,4278,0.45
1857,28,4,ZASP0002,2006333,3823,0.45
1858,28,4,ZASP0002,2007333,2489,0.45
1859,28,4,ZASP0002,2008333,3308,0.45
1860,28,4,ZASP0002,2009333,3773,0.45
1861,29,4,ZASP0002,1979348,4058,0.45
1862,29,4,ZASP0002,1980348,3634,0.45
1863,29,4,ZASP0002,1981348,2825,0.45
1864,29,4,ZASP0002,1982348,1778,0.45
1865,29,4,ZASP0002,1983348,2355,0.45
1866,29,4,ZASP0002,1984348,4144,0.45
1867,29,4,ZASP0002,1985348,4519,0.45
1868,29,4,ZASP0002,1986348,4250,0.45
1869,29,4,ZASP0002,1987348,3274,0.45
1870,29,4,ZASP0002,1988348,3821,0.45
1871,29,4,ZASP0002,1989348,3141,0.45
1872,29,4,ZASP0002,1990348,4168,0.45
1873,29,4,ZASP0002,1991348,956,0.45
1874,29,4,ZASP0002,1992348,3553,0.45
1875,29,4,ZASP0002,1993348,3582,0.45
1876,29,4,ZASP0002,1994348,2291,0.45
1877,29,4,ZASP0002,1995348,3916,0.45
1878,29,4,ZASP0002,1996348,4542,0.45
1879,29,4,ZASP0002,1997348,3867,0.45
1880,29,4,ZASP0002,1998348,5377,0.45
1881,29,4,ZASP0002,1999348,3806,0.45
1882,29,4,ZASP0002,2000348,3190,0.45
1883,29,4,ZASP0002,2001348,2823,0.45
1884,29,4,ZASP0002,2002348,3439,0.45
1885,29,4,ZASP0002,2003348,4323,0.45
1886,29,4,ZASP0002,2004348,4008,0.45
1887,29,4,ZASP0002,2005348,4108,0.45
1888,29,4,ZASP0002,2006348,4417,0.45
1889,29,4,ZASP0002,2007348,3022,0.45
1890,29,4,ZASP0002,2008348,4063,0.45
1891,29,4,ZASP0002,2009348,4925,0.45
1892,30,4,ZASP0002,1979363,4505,0.45
1893,30,4,ZASP0002,1980363,4607,0.45
1894,30,4,ZASP0002,1981363,3193,0.45
1895,30,4,ZASP0002,1982363,458,0.45
1896,30,4,ZASP0002,1983363,3074,0.45
1897,30,4,ZASP0002,1984363,5125,0.45
1898,30,4,ZASP0002,1985363,4892,0.45
1899,30,4,ZASP0002,1986363,3641,0.45
1900,30,4,ZASP0002,1987363,3277,0.45
1901,30,4,ZASP0002,1988363,3871,0.45
1902,30,4,ZASP0002,1989363,4019,0.45
1903,30,4,ZASP0002,1990363,5049,0.45
1904,30,4,ZASP0002,1991363,2225,0.45
1905,30,4,ZASP0002,1992363,5195,0.45
1906,30,4,ZASP0002,1993363,3457,0.45
1907,30,4,ZASP0002,1994363,2863,0.45
1908,30,4,ZASP0002,1995363,3995,0.45
1909,30,4,ZASP0002,1996363,4502,0.45
1910,30,4,ZASP0002,1997363,4173,0.45
1911,30,4,ZASP0002,1998363,5735,0.45
1912,30,4,ZASP0002,1999363,5116,0.45
1913,30,4,ZASP0002,2000363,4124,0.45
1914,30,4,ZASP0002,2001363,1424,0.45
1915,30,4,ZASP0002,2002363,4030,0.45
1916,30,4,ZASP0002,2003363,4861,0.45
1917,30,4,ZASP0002,2004363,4392,0.45
1918,30,4,ZASP0002,2005363,4620,0.45
1919,30,4,ZASP0002,2006363,4189,0.45
1920,30,4,ZASP0002,2007363,3230,0.45
1921,30,4,ZASP0002,2008363,4159,0.45
1922,30,4,ZASP0002,2009363,4903,0.45
1923,31,4,ZASP0002,1980013,5665,0.45
1924,31,4,ZASP0002,1981013,5220,0.45
1925,31,4,ZASP0002,1982013,1708,0.45
1926,31,4,ZASP0002,1983013,1256,0.45
1927,31,4,ZASP0002,1984013,3865,0.45
1928,31,4,ZASP0002,1985013,5221,0.45
1929,31,4,ZASP0002,1986013,4917,0.45
1930,31,4,ZASP0002,1987013,1826,0.45
1931,31,4,ZASP0002,1988013,3496,0.45
1932,31,4,ZASP0002,1989013,4254,0.45
1933,31,4,ZASP0002,1990013,4453,0.45
1934,31,4,ZASP0002,1991013,5030,0.45
1935,31,4,ZASP0002,1992013,2473,0.45
1936,31,4,ZASP0002,1993013,5442,0.45
1937,31,4,ZASP0002,1994013,2345,0.45
1938,31,4,ZASP0002,1995013,1341,0.45
1939,31,4,ZASP0002,1996013,5068,0.45
1940,31,4,ZASP0002,1997013,5378,0.45
1941,31,4,ZASP0002,1998013,1716,0.45
1942,31,4,ZASP0002,1999013,5771,0.45
1943,31,4,ZASP0002,2000013,5540,0.45
1944,31,4,ZASP0002,2001013,4931,0.45
1945,31,4,ZASP0002,2002013,291,0.45
1946,31,4,ZASP0002,2003013,5013,0.45
1947,31,4,ZASP0002,2004013,5270,0.45
1948,31,4,ZASP0002,2005013,3179,0.45
1949,31,4,ZASP0002,2006013,5159,0.45
1950,31,4,ZASP0002,2007013,5064,0.45
1951,31,4,ZASP0002,2008013,3455,0.45
1952,31,4,ZASP0002,2009013,5367,0.45
1953,31,4,ZASP0002,2010013,5473,0.45
1954,32,4,ZASP0002,1980028,5810,0.45
1955,32,4,ZASP0002,1981028,5520,0.45
1956,32,4,ZASP0002,1982028,503,0.45
1957,32,4,ZASP0002,1983028,2036,0.45
1958,32,4,ZASP0002,1984028,2429,0.45
1959,32,4,ZASP0002,1985028,5571,0.45
1960,32,4,ZASP0002,1986028,4897,0.45
1961,32,4,ZASP0002,1987028,621,0.45
1962,32,4,ZASP0002,1988028,1436,0.45
1963,32,4,ZASP0002,1989028,3870,0.45
1964,32,4,ZASP0002,1990028,4659,0.45
1965,32,4,ZASP0002,1991028,3483,0.45
1966,32,4,ZASP0002,1992028,2601,0.45
1967,32,4,ZASP0002,1993028,5101,0.45
1968,32,4,ZASP0002,1994028,609,0.45
1969,32,4,ZASP0002,1995028,366,0.45
1970,32,4,ZASP0002,1996028,5173,0.45
1971,32,4,ZASP0002,1997028,5376,0.45
1972,32,4,ZASP0002,1998028,0,0.45
1973,32,4,ZASP0002,1999028,6297,0.45
1974,32,4,ZASP0002,2000028,5923,0.45
1975,32,4,ZASP0002,2001028,2873,0.45
1976,32,4,ZASP0002,2002028,0,0.45
1977,32,4,ZASP0002,2003028,5150,0.45
1978,32,4,ZASP0002,2004028,5575,0.45
1979,32,4,ZASP0002,2005028,1944,0.45
1980,32,4,ZASP0002,2006028,5476,0.45
1981,32,4,ZASP0002,2007028,4584,0.45
1982,32,4,ZASP0002,2008028,3906,0.45
1983,32,4,ZASP0002,2009028,3060,0.45
1984,32,4,ZASP0002,2010028,5470,0.45
1985,1,1,ZASP0003,1979288,2575,0.45
1986,1,1,ZASP0003,1980288,0,0.45
1987,1,1,ZASP0003,1981288,0,0.45
1988,1,1,ZASP0003,1982288,1594,0.45
1989,1,1,ZASP0003,1983288,0,0.45
1990,1,1,ZASP0003,1984288,0,0.45
1991,1,1,ZASP0003,1985288,1322,0.45
1992,1,1,ZASP0003,1986288,2164,0.45
1993,1,1,ZASP0003,1987288,0,0.45
1994,1,1,ZASP0003,1988288,0,0.45
1995,1,1,ZASP0003,1989288,0,0.45
1996,1,1,ZASP0003,1990288,2628,0.45
1997,1,1,ZASP0003,1991288,1974,0.45
1998,1,1,ZASP0003,1992288,2345,0.45
1999,1,1,ZASP0003,1993288,0,0.45
2000,1,1,ZASP0003,1994288,0,0.45
2001,1,1,ZASP0003,1995288,0,0.45
2002,1,1,ZASP0003,1996288,1800,0.45
2003,1,1,ZASP0003,1997288,1940,0.45
2004,1,1,ZASP0003,1998288,2090,0.45
2005,1,1,ZASP0003,1999288,0,0.45
2006,1,1,ZASP0003,2000288,0,0.45
2007,1,1,ZASP0003,2001288,0,0.45
2008,1,1,ZASP0003,2002288,381,0.45
2009,1,1,ZASP0003,2003288,592,0.45
2010,1,1,ZASP0003,2004288,0,0.45
2011,1,1,ZASP0003,2005288,3250,0.45
2012,1,1,ZASP0003,2006288,2041,0.45
2013,1,1,ZASP0003,2007288,2423,0.45
2014,1,1,ZASP0003,2008288,0,0.45
2015,1,1,ZASP0003,2009288,0,0.45
2016,2,1,ZASP0003,1979303,2966,0.45
2017,2,1,ZASP0003,1980303,0,0.45
2018,2,1,ZASP0003,1981303,1045,0.45
2019,2,1,ZASP0003,1982303,1796,0.45
2020,2,1,ZASP0003,1983303,0,0.45
2021,2,1,ZASP0003,1984303,2163,0.45
2022,2,1,ZASP0003,1985303,1324,0.45
2023,2,1,ZASP0003,1986303,2809,0.45
2024,2,1,ZASP0003,1987303,2268,0.45
2025,2,1,ZASP0003,1988303,2694,0.45
2026,2,1,ZASP0003,1989303,0,0.45
2027,2,1,ZASP0003,1990303,2631,0.45
2028,2,1,ZASP0003,1991303,2162,0.45
2029,2,1,ZASP0003,1992303,2344,0.45
2030,2,1,ZASP0003,1993303,2843,0.45
2031,2,1,ZASP0003,1994303,0,0.45
2032,2,1,ZASP0003,1995303,1337,0.45
2033,2,1,ZASP0003,1996303,1802,0.45
2034,2,1,ZASP0003,1997303,1951,0.45
2035,2,1,ZASP0003,1998303,2091,0.45
2036,2,1,ZASP0003,1999303,2316,0.45
2037,2,1,ZASP0003,2000303,2660,0.45
2038,2,1,ZASP0003,2001303,2173,0.45
2039,2,1,ZASP0003,2002303,709,0.45
2040,2,1,ZASP0003,2003303,1507,0.45
2041,2,1,ZASP0003,2004303,1910,0.45
2042,2,1,ZASP0003,2005303,3248,0.45
2043,2,1,ZASP0003,2006303,2043,0.45
2044,2,1,ZASP0003,2007303,2424,0.45
2045,2,1,ZASP0003,2008303,0,0.45
2046,2,1,ZASP0003,2009303,2833,0.45
2047,3,1,ZASP0003,1979318,3939,0.45
2048,3,1,ZASP0003,1980318,3674,0.45
2049,3,1,ZASP0003,1981318,994,0.45
2050,3,1,ZASP0003,1982318,3536,0.45
2051,3,1,ZASP0003,1983318,0,0.45
2052,3,1,ZASP0003,1984318,2212,0.45
2053,3,1,ZASP0003,1985318,2516,0.45
2054,3,1,ZASP0003,1986318,3841,0.45
2055,3,1,ZASP0003,1987318,2274,0.45
2056,3,1,ZASP0003,1988318,2459,0.45
2057,3,1,ZASP0003,1989318,2319,0.45
2058,3,1,ZASP0003,1990318,1967,0.45
2059,3,1,ZASP0003,1991318,3424,0.45
2060,3,1,ZASP0003,1992318,3300,0.45
2061,3,1,ZASP0003,1993318,2835,0.45
2062,3,1,ZASP0003,1994318,0,0.45
2063,3,1,ZASP0003,1995318,1336,0.45
2064,3,1,ZASP0003,1996318,3095,0.45
2065,3,1,ZASP0003,1997318,3228,0.45
2066,3,1,ZASP0003,1998318,3244,0.45
2067,3,1,ZASP0003,1999318,2880,0.45
2068,3,1,ZASP0003,2000318,2947,0.45
2069,3,1,ZASP0003,2001318,2282,0.45
2070,3,1,ZASP0003,2002318,1076,0.45
2071,3,1,ZASP0003,2003318,3172,0.45
2072,3,1,ZASP0003,2004318,2506,0.45
2073,3,1,ZASP0003,2005318,3267,0.45
2074,3,1,ZASP0003,2006318,3116,0.45
2075,3,1,ZASP0003,2007318,3334,0.45
2076,3,1,ZASP0003,2008318,3382,0.45
2077,3,1,ZASP0003,2009318,2835,0.45
2078,4,1,ZASP0003,1979333,4368,0.45
2079,4,1,ZASP0003,1980333,3668,0.45
2080,4,1,ZASP0003,1981333,1847,0.45
2081,4,1,ZASP0003,1982333,4021,0.45
2082,4,1,ZASP0003,1983333,2995,0.45
2083,4,1,ZASP0003,1984333,3264,0.45
2084,4,1,ZASP0003,1985333,3741,0.45
2085,4,1,ZASP0003,1986333,4103,0.45
2086,4,1,ZASP0003,1987333,1519,0.45
2087,4,1,ZASP0003,1988333,3393,0.45
2088,4,1,ZASP0003,1989333,2435,0.45
2089,4,1,ZASP0003,1990333,3390,0.45
2090,4,1,ZASP0003,1991333,3081,0.45
2091,4,1,ZASP0003,1992333,4065,0.45
2092,4,1,ZASP0003,1993333,3719,0.45
2093,4,1,ZASP0003,1994333,2458,0.45
2094,4,1,ZASP0003,1995333,2659,0.45
2095,4,1,ZASP0003,1996333,3552,0.45
2096,4,1,ZASP0003,1997333,3116,0.45
2097,4,1,ZASP0003,1998333,3433,0.45
2098,4,1,ZASP0003,1999333,3192,0.45
2099,4,1,ZASP0003,2000333,3932,0.45
2100,4,1,ZASP0003,2001333,3579,0.45
2101,4,1,ZASP0003,2002333,2975,0.45
2102,4,1,ZASP0003,2003333,3454,0.45
2103,4,1,ZASP0003,2004333,3485,0.45
2104,4,1,ZASP0003,2005333,3209,0.45
2105,4,1,ZASP0003,2006333,3950,0.45
2106,4,1,ZASP0003,2007333,3107,0.45
2107,4,1,ZASP0003,2008333,3264,0.45
2108,4,1,ZASP0003,2009333,3801,0.45
2109,5,1,ZASP0003,1979348,3826,0.45
2110,5,1,ZASP0003,1980348,3778,0.45
2111,5,1,ZASP0003,1981348,3299,0.45
2112,5,1,ZASP0003,1982348,3558,0.45
2113,5,1,ZASP0003,1983348,2931,0.45
2114,5,1,ZASP0003,1984348,3218,0.45
2115,5,1,ZASP0003,1985348,3804,0.45
2116,5,1,ZASP0003,1986348,4154,0.45
2117,5,1,ZASP0003,1987348,2132,0.45
2118,5,1,ZASP0003,1988348,3342,0.45
2119,5,1,ZASP0003,1989348,3146,0.45
2120,5,1,ZASP0003,1990348,3401,0.45
2121,5,1,ZASP0003,1991348,2937,0.45
2122,5,1,ZASP0003,1992348,4260,0.45
2123,5,1,ZASP0003,1993348,3903,0.45
2124,5,1,ZASP0003,1994348,2866,0.45
2125,5,1,ZASP0003,1995348,3293,0.45
2126,5,1,ZASP0003,1996348,3247,0.45
2127,5,1,ZASP0003,1997348,2890,0.45
2128,5,1,ZASP0003,1998348,3243,0.45
2129,5,1,ZASP0003,1999348,3690,0.45
2130,5,1,ZASP0003,2000348,3876,0.45
2131,5,1,ZASP0003,2001348,3690,0.45
2132,5,1,ZASP0003,2002348,3273,0.45
2133,5,1,ZASP0003,2003348,3232,0.45
2134,5,1,ZASP0003,2004348,3283,0.45
2135,5,1,ZASP0003,2005348,3313,0.45
2136,5,1,ZASP0003,2006348,4108,0.45
2137,5,1,ZASP0003,2007348,3122,0.45
2138,5,1,ZASP0003,2008348,3526,0.45
2139,5,1,ZASP0003,2009348,3420,0.45
2140,6,1,ZASP0003,1979363,4907,0.45
2141,6,1,ZASP0003,1980363,3827,0.45
2142,6,1,ZASP0003,1981363,3716,0.45
2143,6,1,ZASP0003,1982363,4438,0.45
2144,6,1,ZASP0003,1983363,4127,0.45
2145,6,1,ZASP0003,1984363,3608,0.45
2146,6,1,ZASP0003,1985363,4017,0.45
2147,6,1,ZASP0003,1986363,4214,0.45
2148,6,1,ZASP0003,1987363,3507,0.45
2149,6,1,ZASP0003,1988363,3074,0.45
2150,6,1,ZASP0003,1989363,3857,0.45
2151,6,1,ZASP0003,1990363,3766,0.45
2152,6,1,ZASP0003,1991363,2873,0.45
2153,6,1,ZASP0003,1992363,3616,0.45
2154,6,1,ZASP0003,1993363,4195,0.45
2155,6,1,ZASP0003,1994363,3694,0.45
2156,6,1,ZASP0003,1995363,3712,0.45
2157,6,1,ZASP0003,1996363,3573,0.45
2158,6,1,ZASP0003,1997363,4047,0.45
2159,6,1,ZASP0003,1998363,3783,0.45
2160,6,1,ZASP0003,1999363,3578,0.45
2161,6,1,ZASP0003,2000363,3306,0.45
2162,6,1,ZASP0003,2001363,3881,0.45
2163,6,1,ZASP0003,2002363,3599,0.45
2164,6,1,ZASP0003,2003363,3772,0.45
2165,6,1,ZASP0003,2004363,3866,0.45
2166,6,1,ZASP0003,2005363,3491,0.45
2167,6,1,ZASP0003,2006363,4594,0.45
2168,6,1,ZASP0003,2007363,3417,0.45
2169,6,1,ZASP0003,2008363,4778,0.45
2170,6,1,ZASP0003,2009363,3955,0.45
2171,7,1,ZASP0003,1980013,4269,0.45
2172,7,1,ZASP0003,1981013,4073,0.45
2173,7,1,ZASP0003,1982013,3835,0.45
2174,7,1,ZASP0003,1983013,4305,0.45
2175,7,1,ZASP0003,1984013,4528,0.45
2176,7,1,ZASP0003,1985013,3893,0.45
2177,7,1,ZASP0003,1986013,4280,0.45
2178,7,1,ZASP0003,1987013,4102,0.45
2179,7,1,ZASP0003,1988013,3769,0.45
2180,7,1,ZASP0003,1989013,3730,0.45
2181,7,1,ZASP0003,1990013,4353,0.45
2182,7,1,ZASP0003,1991013,4117,0.45
2183,7,1,ZASP0003,1992013,3549,0.45
2184,7,1,ZASP0003,1993013,4054,0.45
2185,7,1,ZASP0003,1994013,3983,0.45
2186,7,1,ZASP0003,1995013,3623,0.45
2187,7,1,ZASP0003,1996013,3683,0.45
2188,7,1,ZASP0003,1997013,3983,0.45
2189,7,1,ZASP0003,1998013,3504,0.45
2190,7,1,ZASP0003,1999013,3891,0.45
2191,7,1,ZASP0003,2000013,3292,0.45
2192,7,1,ZASP0003,2001013,3369,0.45
2193,7,1,ZASP0003,2002013,3663,0.45
2194,7,1,ZASP0003,2003013,3579,0.45
2195,7,1,ZASP0003,2004013,3459,0.45
2196,7,1,ZASP0003,2005013,3416,0.45
2197,7,1,ZASP0003,2006013,3345,0.45
2198,7,1,ZASP0003,2007013,4458,0.45
2199,7,1,ZASP0003,2008013,4058,0.45
2200,7,1,ZASP0003,2009013,4755,0.45
2201,7,1,ZASP0003,2010013,4046,0.45
2202,8,1,ZASP0003,1980028,4797,0.45
2203,8,1,ZASP0003,1981028,4954,0.45
2204,8,1,ZASP0003,1982028,4729,0.45
2205,8,1,ZASP0003,1983028,4494,0.45
2206,8,1,ZASP0003,1984028,4139,0.45
2207,8,1,ZASP0003,1985028,3675,0.45
2208,8,1,ZASP0003,1986028,4051,0.45
2209,8,1,ZASP0003,1987028,4277,0.45
2210,8,1,ZASP0003,1988028,3899,0.45
2211,8,1,ZASP0003,1989028,4211,0.45
2212,8,1,ZASP0003,1990028,4336,0.45
2213,8,1,ZASP0003,1991028,4215,0.45
2214,8,1,ZASP0003,1992028,3313,0.45
2215,8,1,ZASP0003,1993028,4319,0.45
2216,8,1,ZASP0003,1994028,3960,0.45
2217,8,1,ZASP0003,1995028,3782,0.45
2218,8,1,ZASP0003,1996028,4075,0.45
2219,8,1,ZASP0003,1997028,4316,0.45
2220,8,1,ZASP0003,1998028,3950,0.45
2221,8,1,ZASP0003,1999028,4046,0.45
2222,8,1,ZASP0003,2000028,3777,0.45
2223,8,1,ZASP0003,2001028,3589,0.45
2224,8,1,ZASP0003,2002028,3577,0.45
2225,8,1,ZASP0003,2003028,3874,0.45
2226,8,1,ZASP0003,2004028,3813,0.45
2227,8,1,ZASP0003,2005028,4269,0.45
2228,8,1,ZASP0003,2006028,3816,0.45
2229,8,1,ZASP0003,2007028,4223,0.45
2230,8,1,ZASP0003,2008028,4601,0.45
2231,8,1,ZASP0003,2009028,4127,0.45
2232,8,1,ZASP0003,2010028,3857,0.45
2233,9,2,ZASP0003,1979288,2359,0.45
2234,9,2,ZASP0003,1980288,0,0.45
2235,9,2,ZASP0003,1981288,0,0.45
2236,9,2,ZASP0003,1982288,1576,0.45
2237,9,2,ZASP0003,1983288,0,0.45
2238,9,2,ZASP0003,1984288,0,0.45
2239,9,2,ZASP0003,1985288,1682,0.45
2240,9,2,ZASP0003,1986288,2375,0.45
2241,9,2,ZASP0003,1987288,0,0.45
2242,9,2,ZASP0003,1988288,0,0.45
2243,9,2,ZASP0003,1989288,0,0.45
2244,9,2,ZASP0003,1990288,1794,0.45
2245,9,2,ZASP0003,1991288,2120,0.45
2246,9,2,ZASP0003,1992288,3048,0.45
2247,9,2,ZASP0003,1993288,0,0.45
2248,9,2,ZASP0003,1994288,0,0.45
2249,9,2,ZASP0003,1995288,0,0.45
2250,9,2,ZASP0003,1996288,2229,0.45
2251,9,2,ZASP0003,1997288,1966,0.45
2252,9,2,ZASP0003,1998288,2429,0.45
2253,9,2,ZASP0003,1999288,0,0.45
2254,9,2,ZASP0003,2000288,0,0.45
2255,9,2,ZASP0003,2001288,0,0.45
2256,9,2,ZASP0003,2002288,758,0.45
2257,9,2,ZASP0003,2003288,1287,0.45
2258,9,2,ZASP0003,2004288,0,0.45
2259,9,2,ZASP0003,2005288,3354,0.45
2260,9,2,ZASP0003,2006288,2263,0.45
2261,9,2,ZASP0003,2007288,2643,0.45
2262,9,2,ZASP0003,2008288,0,0.45
2263,9,2,ZASP0003,2009288,0,0.45
2264,10,2,ZASP0003,1979303,3370,0.45
2265,10,2,ZASP0003,1980303,0,0.45
2266,10,2,ZASP0003,1981303,890,0.45
2267,10,2,ZASP0003,1982303,1700,0.45
2268,10,2,ZASP0003,1983303,0,0.45
2269,10,2,ZASP0003,1984303,2573,0.45
2270,10,2,ZASP0003,1985303,1686,0.45
2271,10,2,ZASP0003,1986303,2939,0.45
2272,10,2,ZASP0003,1987303,1482,0.45
2273,10,2,ZASP0003,1988303,2761,0.45
2274,10,2,ZASP0003,1989303,0,0.45
2275,10,2,ZASP0003,1990303,1795,0.45
2276,10,2,ZASP0003,1991303,2392,0.45
2277,10,2,ZASP0003,1992303,3049,0.45
